company,observation_id,metric,component,value,unit,period,boundary,geography,source_url,source_locator,evidence_status,assurance,caveat,full_record_file
microsoft,MSFT-06,Energy consumption,hot_water_steam,10707,MWh,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=6,Table 5,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.",Total = fuels + electricity + chilled water + steam. Subcategories overlap parent totals. Renewable matching excludes grid renewable share and differs from 100% direct renewable target metric. Annual matching is not hourly zero-carbon electricity.,microsoft-footprint.json
microsoft,MSFT-06,Energy consumption,matched_renewable_electricity,34534392,MWh,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=6,Table 5,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.",Total = fuels + electricity + chilled water + steam. Subcategories overlap parent totals. Renewable matching excludes grid renewable share and differs from 100% direct renewable target metric. Annual matching is not hourly zero-carbon electricity.,microsoft-footprint.json
microsoft,MSFT-07,Water balance,withdrawal,13266,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","1 ML = 1,000 m3. Most sites lack discharge meters; consumption and discharge partly modeled. Global withdrawals minus discharge equals consumption. Does not include supply-chain water. Third-party freshwater/nonfreshwater breakdown unavailable.",microsoft-footprint.json
microsoft,MSFT-07,Water balance,consumption,8170,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","1 ML = 1,000 m3. Most sites lack discharge meters; consumption and discharge partly modeled. Global withdrawals minus discharge equals consumption. Does not include supply-chain water. Third-party freshwater/nonfreshwater breakdown unavailable.",microsoft-footprint.json
microsoft,MSFT-07,Water balance,discharge,5096,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","1 ML = 1,000 m3. Most sites lack discharge meters; consumption and discharge partly modeled. Global withdrawals minus discharge equals consumption. Does not include supply-chain water. Third-party freshwater/nonfreshwater breakdown unavailable.",microsoft-footprint.json
microsoft,MSFT-07,Water balance,withdrawal_third_party,13192,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","1 ML = 1,000 m3. Most sites lack discharge meters; consumption and discharge partly modeled. Global withdrawals minus discharge equals consumption. Does not include supply-chain water. Third-party freshwater/nonfreshwater breakdown unavailable.",microsoft-footprint.json
microsoft,MSFT-07,Water balance,withdrawal_surface,45,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","1 ML = 1,000 m3. Most sites lack discharge meters; consumption and discharge partly modeled. Global withdrawals minus discharge equals consumption. Does not include supply-chain water. Third-party freshwater/nonfreshwater breakdown unavailable.",microsoft-footprint.json
microsoft,MSFT-07,Water balance,withdrawal_ground,29,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","1 ML = 1,000 m3. Most sites lack discharge meters; consumption and discharge partly modeled. Global withdrawals minus discharge equals consumption. Does not include supply-chain water. Third-party freshwater/nonfreshwater breakdown unavailable.",microsoft-footprint.json
microsoft,MSFT-08,Water in high or extremely high baseline stress areas,withdrawal,6659,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global subset classified high/extremely high by WRI Aqueduct,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8 footnote 2,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","WRI Aqueduct classification, approximately 50% withdrawals and 48% consumption. A risk screen, not measured ecological damage. Replenishment elsewhere is not subtracted from these physical site volumes.",microsoft-footprint.json
microsoft,MSFT-08,Water in high or extremely high baseline stress areas,consumption,3926,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global subset classified high/extremely high by WRI Aqueduct,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8 footnote 2,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","WRI Aqueduct classification, approximately 50% withdrawals and 48% consumption. A risk screen, not measured ecological damage. Replenishment elsewhere is not subtracted from these physical site volumes.",microsoft-footprint.json
microsoft,MSFT-08,Water in high or extremely high baseline stress areas,discharge,2733,ML,FY25: 2024-07-01 to 2025-06-30,"Global operational control, including wholly/partially owned controlled subsidiaries, owned and leased real estate/datacenters; includes relevant Activision Blizzard King activity.",Global subset classified high/extremely high by WRI Aqueduct,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/2026-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf#page=7,Table 8 footnote 2,"Company-reported inventory; includes measurement and company estimation, not researcher-modeled reduction","Deloitte limited assurance review of FY25 Section 1 specified information; report dated July 9, 2026, p23. Not reasonable assurance; estimates retain inherent uncertainty.","WRI Aqueduct classification, approximately 50% withdrawals and 48% consumption. A risk screen, not measured ecological damage. Replenishment elsewhere is not subtracted from these physical site volumes.",microsoft-footprint.json
